ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,pobtot,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC,area_alcaldia,densidad_por_alcaldia,hogares_por_vivienda,tasa_anual,factor_5anos_crecimiento,poblacion_2025,categorizacion_educacion,categorizacion_nivel_educativo,porcentaje_piso_digno,porcentaje_tasa_desocupacion,porcentaje_con_seguro_social
9,Ciudad de México,9,Milpa Alta,408,Cilxúchitl," 99°03'53.670"" W","19°11'23.446"" N",2612.0,88.0,2,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,1,1,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,228.41,0.008756184054988837,15750.76,0.31505652569790343,3.9329833110883383,7.865966622176677,bajo,primaria,16.666666666666664,2.24485654333438,1109024.0952380954
9,Ciudad de México,9,Milpa Alta,410,Tlaltelpampa," 99°03'21.302"" W","19°12'56.995"" N",2566.0,216.0,10,6.0,4.0,0.0,0.0,0.0,10.0,6.0,4.0,10.0,6.0,4.0,9.0,6.0,3.0,9.0,6.0,3.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,0,6,0,0,0,66.67,1,9,0,0,0,0,1,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,8,5,3,2,1,1,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,7,5,2,13.44,13.67,13,6.0,3,3,3,3,0,6,3,3,0.0,0,0,3,7,1.0,6,0,0,0,0,0,0,3,6,0,7,0,0,3,3.0,0,3,10,0,10,3,3,3,3,3,3,0,0,10,3.33,0.77,3.0,0,0,3,0,0,3,2,1,2,0,1,3,3,3,0,3,0,1,0,3,0,0,0,1,0,3,0,2,2,3,2,0,3,0,2,0,0,0,0,1,0,1,228.41,0.04378092027494418,1.0,0.2645475062703224,3.233521458460888,32.33521458460888,alto,preparatoria o mas,16.666666666666664,0.0,10.0
9,Ciudad de México,9,Milpa Alta,411,La Cruz," 99°03'22.797"" W","19°12'49.283"" N",2577.0,5.0,8,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,2,2,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,228.41,0.035024736219955346,7875.38,0.04812238946895775,1.264911064067351,10.119288512538809,bajo,primaria,16.666666666666664,2.24485654333438,277256.02380952385
9,Ciudad de México,9,Milpa Alta,413,Tepecuescotitla (San Antonio)," 99°03'44.840"" W","19°12'35.585"" N",2579.0,22.0,28,15.0,13.0,1.0,1.0,0.0,27.0,14.0,13.0,26.0,14.0,12.0,23.0,12.0,11.0,21.0,12.0,9.0,20.0,12.0,8.0,1.0,0.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,5,2,3,9,5,2,3,86.67,7,18,3,2,1,1,2,1,1,3,1,2,2,1,1,4,1,3,0,0,0,3,3,0,2,2,0,1,0,1,3,2,1,0,0,0,1,1,0,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1.92,25,15,10,3,0,3,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,7,2,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,3,1,2,2,2,0,4,1,3,2,2,0,10,6,4,9.14,9.75,8.33,15.0,7,8,8,5,3,14,7,7,1.0,0,1,9,19,4.0,6,1,0,8,0,0,0,7,10,6,18,4,0,6,9.0,4,5,28,13,15,12,9,12,9,9,9,1,2,28,3.11,1.22,8.0,1,5,4,1,3,5,9,0,9,5,0,8,0,9,0,9,0,9,0,9,6,0,4,3,2,3,0,0,8,8,0,2,7,2,4,0,1,1,2,7,0,1,228.41,0.1225865767698437,1.0,0.024409353161412684,1.1281521496355322,31.5882601897949,medio,secundaria,16.666666666666664,6.666666666666667,14.285714285714285
9,Ciudad de México,9,Milpa Alta,414,La Lupita Tlacotenco," 98°59'24.521"" W","19°11'06.657"" N",2501.0,38.0,11,5.0,6.0,0.0,0.0,0.0,11.0,5.0,6.0,11.0,5.0,6.0,9.0,4.0,5.0,8.0,3.0,5.0,8.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,3,2,1,120,3,7,1,0,0,0,1,0,1,2,2,0,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,9,4,5,2,1,1,11,5,6,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,9,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,3,4,2,2,10.75,11.67,10.2,7.0,2,5,2,2,0,7,2,5,0.0,0,0,2,9,0.0,2,0,0,7,0,0,0,4,4,1,7,0,0,4,3.0,1,2,11,7,4,5,3,5,3,3,3,1,1,11,3.67,1.38,3.0,0,1,2,1,0,2,3,0,2,0,1,2,1,3,0,2,1,1,0,2,2,0,2,1,0,1,0,1,2,2,0,0,3,0,0,0,0,1,0,3,0,1,228.41,0.048159012302438596,1.0,0.11659285226957161,1.7356982164815389,19.092680381296926,medio,secundaria,16.666666666666664,0.0,0.0
9,Ciudad de México,9,Milpa Alta,415,Cristo Rey (Emiliano Zapata)," 99°00'09.105"" W","19°12'19.024"" N",2305.0,95.0,132,70.0,62.0,2.0,1.0,1.0,130.0,69.0,61.0,125.0,66.0,59.0,109.0,56.0,53.0,101.0,53.0,48.0,92.0,47.0,45.0,5.0,3.0,2.0,16.0,10.0,6.0,17.0,8.0,9.0,8.0,3.0,5.0,9.0,6.0,3.0,18,8,10,43,8,5,3,88.57,31,95,6,7,4,3,11,7,4,13,6,7,14,10,4,13,4,9,8,6,2,11,4,7,7,4,3,11,6,5,18,9,9,6,3,3,5,2,3,2,2,0,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1.68,118,64,54,14,6,8,125,66,59,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,8,1,0,1,4,2,2,0,0,1,0,8,0,6,1,1,0,0,0,120,3,2,1,0,0,0,0,0,0,8,6,2,12,6,6,0,0,0,1,1,0,1,1,0,4,1,3,10,4,6,5,2,3,23,13,10,56,30,26,10.74,11.19,10.25,68.0,28,40,41,28,13,68,28,40,0.0,0,0,62,70,21.0,29,0,6,9,0,0,5,49,48,12,104,0,0,28,38.0,17,21,132,55,77,45,38,45,38,38,38,5,2,132,3.47,0.94,38.0,0,17,21,5,8,25,38,0,36,35,2,29,6,37,0,37,1,35,0,37,18,0,31,28,15,17,8,8,38,36,11,18,32,19,9,3,2,0,3,16,0,1,228.41,0.5779081476292631,1.0,0.033439441732305175,1.1787593835090038,155.5962386231885,medio,secundaria,16.666666666666664,0.0,15.909090909090908
9,Ciudad de México,9,Milpa Alta,9998,Localidades de una vivienda,,,2647.287066246057,19.0,51,16.0,35.0,2.0,1.0,1.0,49.0,15.0,34.0,48.0,14.0,34.0,44.0,14.0,30.0,43.0,13.0,30.0,39.0,12.0,27.0,2.0,1.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,3.0,3,1,2,8,9,3,6,218.75,8,36,7,3,2,1,1,0,1,4,1,3,6,1,5,1,1,0,1,1,0,9,2,7,5,1,4,2,1,1,2,1,1,3,2,1,5,0,5,2,0,2,3,1,2,0,0,0,3,1,2,0,0,0,1,1,0,*,43,12,31,8,4,4,46,13,33,2,1,1,3,1,2,0,0,0,3,1,2,3,0,3,7,0,0,0,4,2,1,1,2,0,0,5,0,3,0,1,0,2,0,42,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,5,3,2,5,3,2,4,1,3,4,1,3,1,0,1,21,5,16,6,2,4,7.98,7.31,8.27,30.0,5,25,14,9,5,29,5,24,1.0,0,1,28,23,0.0,5,0,0,18,0,0,0,13,20,11,50,0,0,1,18.0,4,14,51,13,38,29,18,29,18,18,18,7,4,51,2.83,1.11,16.0,2,9,9,4,5,9,14,4,8,2,10,15,5,16,2,17,1,6,0,15,10,1,9,8,1,8,0,3,16,12,2,1,11,1,1,0,0,1,7,16,1,*,228.41,0.22328269340221532,1.0,0.10377780648356039,1.6383560438182512,83.55615823473082,bajo,primaria,16.666666666666664,3.3333333333333335,0.0
9,Ciudad de México,9,Milpa Alta,9999,Localidades de dos viviendas,,,2647.287066246057,8.0,96,47.0,49.0,6.0,2.0,4.0,90.0,45.0,45.0,89.0,44.0,45.0,70.0,36.0,34.0,63.0,33.0,30.0,57.0,30.0,27.0,4.0,3.0,1.0,16.0,6.0,10.0,19.0,7.0,12.0,7.0,3.0,4.0,6.0,3.0,3.0,9,3,6,28,5,3,2,104.26,33,58,5,7,3,4,13,5,8,13,6,7,10,4,6,5,2,3,3,2,1,4,3,1,12,8,4,3,1,2,14,8,6,6,2,4,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,2,1,1,0,0,0,*,71,35,36,25,12,13,87,43,44,2,1,1,14,8,6,0,0,0,14,8,6,14,0,14,32,7,5,2,0,0,0,0,0,0,0,10,1,8,0,3,1,3,0,86,3,2,1,2,0,2,1,1,0,4,2,2,5,2,3,3,1,2,5,3,2,7,4,3,3,3,0,9,5,4,3,1,2,18,6,12,21,13,8,8.49,8.39,8.6,48.0,21,27,22,15,7,48,21,27,0.0,0,0,18,78,4.0,10,0,0,59,0,5,0,23,39,8,67,7,0,22,26.0,11,15,96,36,60,36,26,35,25,26,26,9,1,96,3.69,1.26,20.0,6,15,11,6,8,12,20,6,9,4,17,18,7,18,7,24,2,8,1,19,14,0,12,9,4,12,2,1,17,19,2,2,21,1,0,0,1,2,4,24,0,*,228.41,0.4202968346394641,1.0,0.2820888539868154,3.464101615137754,332.5537550532244,bajo,primaria,16.666666666666664,0.0,4.166666666666666
9,Ciudad de México,10,Álvaro Obregón,0,Total del Municipio,,,2647.287066246057,15.0,759137,398130.0,361007.0,21213.0,10574.0,10639.0,737101.0,387144.0,349957.0,719830.0,378643.0,341187.0,653085.0,345756.0,307329.0,622262.0,330419.0,291843.0,590251.0,314600.0,275651.0,26306.0,12978.0,13328.0,57710.0,28410.0,29300.0,69965.0,34578.0,35387.0,30823.0,15337.0,15486.0,32011.0,15819.0,16192.0,82778,41501,41277,208337,122319,69602,52717,90.68,136052,538449,83813,38484,19075,19409,46700,23087,23613,50868,25137,25731,54848,27247,27601,59941,30073,29868,60708,31159,29549,59486,30888,28598,57172,29841,27331,55144,29202,25942,55973,29927,26046,52721,28592,24129,43950,23888,20062,38506,21283,17223,29503,16316,13187,21797,12283,9514,14182,8216,5966,9657,5849,3808,8674,5655,3019,1.66,625023,321738,303285,123681,70912,52769,694504,365069,329435,20301,11116,9185,8492,4969,3523,74,57,17,8322,4870,3452,8456,74,8288,18441,16042,8249,7793,38175,19167,15942,4925,9157,6653,6972,87395,28528,55712,4788,19768,4455,17224,11358,625836,7306,3532,3774,2996,1454,1542,2176,1011,1165,25548,12927,12621,36371,18337,18034,1007,446,561,9756,6739,3017,14621,9533,5088,25305,15486,9819,60064,34587,25477,16986,7356,9630,129877,66330,63547,355490,185884,169606,11.28,11.11,11.49,422861.0,194250,228611,228035,150460,77575,413437,190870,222567,9424.0,3380,6044,187340,569455,352431.0,72361,592,8180,93765,1609,55644,5493,245501,312904,93468,608016,41833,2767,103417,219354.0,85169,134185,757117,274884,482233,236129,219445,217253,200569,219076,219354,12797,3887,757117,3.45,0.81,217550.0,1153,65965,152779,10835,27847,180055,218704,74,218344,215911,417,178184,69664,218349,95,218480,220,218071,3,218247,104217,435,206829,187834,157147,109289,16985,20336,176390,211976,134949,154631,203151,169135,120733,83063,49379,3120,5739,41663,755,*,96.17,7893.698658625351,0.9995853175055253,1.9540843374768029,224.96473797760697,170779056.29410663,medio,secundaria,16.666666666666664,2.228628319944379,46.425217055682964
9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón," 99°11'43.488"" W","19°23'26.902"" N",2309.0,303.0,759003,398068.0,360935.0,21203.0,10568.0,10635.0,736977.0,387088.0,349889.0,719711.0,378587.0,341124.0,652978.0,345702.0,307276.0,622166.0,330370.0,291796.0,590166.0,314559.0,275607.0,26301.0,12978.0,13323.0,57698.0,28408.0,29290.0,69943.0,34571.0,35372.0,30812.0,15332.0,15480.0,32000.0,15811.0,16189.0,82760,41489,41271,208295,122312,69599,52713,90.67,136014,538357,83809,38469,19069,19400,46694,23086,23608,50851,25131,25720,54833,27236,27597,59927,30064,29863,60693,31156,29537,59476,30882,28594,57164,29839,27325,55137,29196,25941,55965,29922,26043,52715,28590,24125,43944,23886,20058,38503,21281,17222,29503,16316,13187,21796,12283,9513,14181,8216,5965,9657,5849,3808,8672,5654,3018,1.66,624904,321685,303219,123666,70903,52763,694390,365015,329375,20296,11114,9182,8490,4969,3521,74,57,17,8320,4870,3450,8454,74,8286,18438,16042,8249,7793,38169,19164,15938,4924,9154,6651,6970,87379,28522,55708,4785,19764,4455,17216,11355,625724,7303,3532,3771,2994,1453,1541,2174,1010,1164,25544,12925,12619,36369,18335,18034,1005,445,560,9748,6733,3015,14608,9525,5083,25294,15482,9812,60047,34582,25465,16975,7350,9625,129851,66314,63537,355474,185876,169598,11.29,11.11,11.49,422781.0,194214,228567,228008,150442,77566,413359,190835,222524,9422.0,3379,6043,187306,569355,352399.0,72354,592,8180,93703,1609,55644,5493,245461,312848,93457,607890,41831,2765,103413,219322.0,85164,134158,756983,274861,482122,236094,219413,217218,200537,219044,219322,12795,3886,756983,3.45,0.81,217532.0,1139,65949,152763,10825,27839,180041,218673,73,218322,215898,407,178158,69658,218323,91,218455,213,218050,3,218222,104195,434,206813,187819,157132,109280,16981,20334,176366,211947,134942,154621,203123,169123,120730,83059,49377,3119,5735,41644,754,13,96.17,7892.305292710825,0.9995852570267031,1.187157641685162,50.0495793792476,37987780.89758706,medio,secundaria,16.666666666666664,2.2285769701098204,46.42919724954974
9,Ciudad de México,10,Álvaro Obregón,7,Rancho Barbechos," 99°19'01.794"" W","19°15'28.216"" N",3456.0,27.0,4,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,1,1,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,96.17,0.04159301237392118,15750.76,0.1738296158218493,2.228565038219809,8.914260152879235,bajo,primaria,16.666666666666664,2.24485654333438,554512.0476190477
9,Ciudad de México,10,Álvaro Obregón,213,Ojo de Agua," 99°16'28.697"" W","19°18'06.915"" N",2865.0,592.0,63,30.0,33.0,4.0,2.0,2.0,59.0,28.0,31.0,57.0,28.0,29.0,47.0,26.0,21.0,39.0,22.0,17.0,34.0,19.0,15.0,2.0,0.0,2.0,10.0,2.0,8.0,18.0,6.0,12.0,8.0,4.0,4.0,5.0,3.0,2.0,7,5,2,19,3,1,2,110,24,37,2,6,2,4,4,1,3,14,5,9,8,6,2,4,2,2,4,1,3,7,5,2,5,2,3,1,1,0,3,2,1,1,1,0,3,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2.31,58,27,31,5,3,2,55,27,28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,1,7,3,1,3,1,0,3,0,54,1,0,1,2,1,1,2,1,1,2,0,2,1,1,0,2,1,1,4,3,1,9,5,4,4,2,2,10,4,6,2,1,1,12,10,2,2,0,2,5.67,5.77,5.53,31.0,16,15,16,10,6,30,16,14,1.0,0,1,11,52,18.0,0,0,0,35,0,0,0,22,21,4,60,1,2,0,12.0,2,10,63,13,50,12,12,12,12,12,12,0,0,63,5.25,2.42,2.0,10,7,5,4,5,3,12,0,12,9,0,11,4,12,0,12,0,12,0,12,10,1,9,8,8,2,0,1,6,10,4,7,10,8,2,3,1,1,2,4,1,1,96.17,0.6550899448892586,1.0,0.20071459228651511,2.495737721978835,157.23147648466662,bajo,primaria,16.666666666666664,3.225806451612903,28.57142857142857
9,Ciudad de México,10,Álvaro Obregón,214,Camino a la Bandera," 99°16'23.200"" W","19°19'17.889"" N",2820.0,47.0,12,5.0,7.0,0.0,0.0,0.0,12.0,5.0,7.0,12.0,5.0,7.0,11.0,5.0,6.0,10.0,5.0,5.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,4,1,1,0,140,2,10,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,3,0,3,1,1,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,2,6,4,3,1,12,5,7,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,1,0,1,3,2,1,7.2,7,7.4,11.0,5,6,0,0,0,11,5,6,0.0,0,0,7,5,1.0,0,0,0,4,0,0,0,3,8,0,9,0,0,3,4.0,1,3,12,5,7,5,4,5,4,4,4,0,1,12,3.0,1.5,2.0,2,3,1,1,2,1,4,0,0,0,4,4,0,2,1,2,2,0,0,2,2,0,1,0,0,2,0,0,4,4,0,1,4,1,0,0,0,0,0,3,0,1,96.17,0.12477903712176354,1.0,0.12761470028509814,1.8230712608599051,21.876855130318862,bajo,primaria,16.666666666666664,0.0,8.333333333333332
